Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_813.jpg;-15;0;0;0.1038991;104.758;190.8092;359.6614;349.759;359.4573
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_879.jpg;-15;0;0;0.08116776;104.7582;190.8095;359.5587;346.1555;359.1316
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_949.jpg;-15;0;0;0.06058129;104.7582;190.8094;359.5606;343.4513;358.9737
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_013.jpg;-15;0;0;-0.01350969;104.7582;190.8093;359.6576;340.752;358.9424
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_078.jpg;-15;0;0;-0.05912451;104.7582;190.8094;359.9169;337.1572;359.1061
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_149.jpg;-15;0;0;-0.06455638;104.7581;190.8093;0.09113102;334.4585;359.2755
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_215.jpg;-15;0;0;-0.06225082;104.758;190.8093;0.2293672;331.759;359.4633
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_279.jpg;-15;0;0;-0.05878995;104.758;190.8093;0.3661205;328.1589;359.7181
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_346.jpg;-15;0;0;-0.05449586;104.7579;190.8092;0.4327792;325.4585;359.905
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_416.jpg;-15;0;0;-0.04770336;104.7578;190.8092;0.4705404;322.7579;0.08196289
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_479.jpg;-15;0;0;-0.04203784;104.7578;190.8091;0.4703783;319.157;0.2831607
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_545.jpg;-15;0;0;0.03063217;104.7578;190.8091;0.4335712;316.4565;0.3968259
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_614.jpg;-15;0;0;0.02267088;104.7577;190.8091;0.3783206;313.7565;0.4839153
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_681.jpg;-15;0;0;0.0187519;104.7577;190.8091;0.2870491;310.1566;0.5613577
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_746.jpg;-15;0;0;0.01589975;104.7577;190.809;0.2134667;307.4568;0.5939188
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_816.jpg;-15;0;0;0.01369421;104.7578;190.809;0.139472;304.7572;0.6060064
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_880.jpg;-15;0;0;0.01327233;104.7578;190.809;0.04537847;301.1577;0.5932388
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_38_945.jpg;-15;0;0;0.01367354;104.7578;190.809;359.9816;298.458;0.5648062
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_017.jpg;-15;0;0;0.01484341;104.7578;190.809;359.9258;295.7582;0.5230101
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_080.jpg;-15;0;0;0.01580532;104.7578;190.809;359.8665;292.1585;0.4512095
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_146.jpg;-15;0;0;0.01660415;104.7579;190.809;359.8343;289.4586;0.3889098
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_216.jpg;-15;0;0;0.0173489;104.7579;190.809;359.813;286.7586;0.3224491
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_283.jpg;-15;0;0;-0.01758109;104.7579;190.809;359.8015;283.1585;0.2317759
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_345.jpg;-15;0;0;-0.01752789;104.7579;190.809;359.8046;280.4584;0.1652058
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_416.jpg;-15;0;0;-0.01703798;104.7579;190.809;359.8167;277.7583;0.1020683
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_480.jpg;-15;0;0;-0.01634409;104.7579;190.809;359.8511;274.1631;0.01335862
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_546.jpg;-15;0;0;-0.01858419;104.7578;190.8089;359.9225;271.4719;359.9044
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_617.jpg;-15;0;0;-0.03384018;104.7578;190.8088;0.02748126;268.7792;359.7739
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_680.jpg;-15;0;0;-0.04325582;104.7577;190.8088;0.201934;265.1868;359.5966
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_746.jpg;-15;0;0;-0.04035847;104.7578;190.8088;0.3091681;262.4898;359.5262
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_818.jpg;-15;0;0;-0.02327473;104.7578;190.8089;0.4193662;258.8951;359.5013
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_883.jpg;-15;0;0.1014019;-0.01197703;104.7578;190.8089;0.4499142;257.9963;359.5228
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_39_946.jpg;-15;0;0.2904259;-0.01039547;104.7578;190.8089;0.4556627;257.9964;359.5625
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_016.jpg;-12.04411;0;0.487485;0.01616881;104.7578;190.8089;0.45246;257.9969;359.617
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_083.jpg;-8.869902;0;0.6990992;0.0199716;104.7578;190.8089;0.4361607;257.9977;359.7078
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_146.jpg;-6.003322;0;0.8902045;0.02311066;104.7577;190.8089;0.4161821;257.9984;359.7862
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_212.jpg;-3.029627;0;1;0.02619784;104.7577;190.8089;0.3906682;257.9991;359.8708
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_284.jpg;0;0;1;0.02768612;104.7577;190.8089;0.349787;258.0002;359.989
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_346.jpg;0;0;1;0.02849355;104.7576;190.8089;0.3152254;258.0012;0.07897603
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_413.jpg;0;0;1;0.028606;104.7576;190.8089;0.2783585;258.002;0.167978
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_482.jpg;0;0;1;0.02804581;104.7576;190.8089;0.227101;258.0032;0.2822275
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_545.jpg;0;0;1;0.02701401;104.7575;190.8089;0.1881218;258.004;0.3627479
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_612.jpg;0;0;1;0.02501312;104.7575;190.8089;0.1494752;258.0048;0.4375516
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_682.jpg;0;0;1;0.0231477;104.7575;190.8089;0.09954297;258.0058;0.5268521
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_746.jpg;0;0;1;0.02105512;104.7574;190.8089;0.06144471;258.0062;0.5830081
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_813.jpg;0;0;1;0.01801697;104.7574;190.8089;0.02233377;258.0066;0.6289289
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_883.jpg;0;0;1;0.01422006;104.7574;190.8089;359.9796;258.0064;0.6688864
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_40_946.jpg;0;0;1;0.01011076;104.7574;190.8088;359.956;258.0063;0.6853774
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_013.jpg;0;0;1;0;104.7574;190.8088;359.9403;258.0059;0.6904175
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_082.jpg;0;0;1;0;104.7574;190.8088;359.9271;258.0056;0.6850894
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_147.jpg;0;0;1;0;104.7574;190.8088;359.9222;258.0053;0.6738041
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_213.jpg;0;0;1;0;104.7574;190.8087;359.9205;258.0051;0.6579914
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_283.jpg;0;0;0;0;104.7574;190.8087;359.9223;258.0047;0.6317791
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_350.jpg;0;0;0;0;104.7574;190.8087;359.9261;258.0044;0.6094815
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_412.jpg;0;0.190862;0;0.03034947;104.757;190.8066;359.9746;257.9033;0.5816334
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_482.jpg;0;0.3875704;0;0.02931652;104.7561;190.8025;0.06532438;257.7624;0.5282332
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_549.jpg;0;0.5974656;0;0.05029155;104.755;190.7979;0.1582108;257.6723;0.4759655
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_612.jpg;0;0.7903638;0;0.08572493;104.7533;190.7904;0.297141;257.6132;0.4087868
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_679.jpg;0;0.9879277;0;0.1399928;104.7497;190.7747;0.5672523;257.6755;0.2950104
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_750.jpg;0;1;0;0.177593;104.746;190.7588;0.8162706;257.6961;0.1941585
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_813.jpg;0;1;0;0.2497667;104.7418;190.74;1.081596;257.7977;0.08236209
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_879.jpg;0;1;0;0.3052547;104.7365;190.7123;1.321242;257.7845;359.9718
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_41_950.jpg;0;1;0;0.3467755;104.7334;190.693;1.213287;257.6814;0.01511002
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_013.jpg;0;1;0;0.4133703;104.728;190.6694;1.133694;257.6711;0.002074182
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_079.jpg;0;1;0;0.4913838;104.7195;190.6308;1.146332;257.8315;-0.002073844
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_149.jpg;0;1;0;0.5197166;104.7124;190.5982;1.19353;257.9091;-0.0009304948
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_213.jpg;0;1;0;0.5911011;104.7046;190.5627;1.239515;257.8716;-0.0006996311
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_280.jpg;0;1;0;0.647522;104.6934;190.5121;1.227733;257.882;-0.0005425375
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_350.jpg;0;1;0;0.6857218;104.6846;190.4719;1.184361;257.8005;0.0006159825
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_412.jpg;0;1;0;0.756436;104.6749;190.428;1.187665;257.7763;-0.000522982
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_479.jpg;0;1;0;0.8033037;104.6609;190.3647;1.204994;257.6887;-0.0002211896
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_550.jpg;0;1;0;0.8626198;104.6495;190.3135;1.222446;257.6766;-0.0006513774
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_613.jpg;0;1;0;0.917165;104.6374;190.2594;1.231684;257.6314;-0.0009286933
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_680.jpg;0;1;0;0.9725105;104.6204;190.1829;1.22774;257.6166;-0.0011185
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_751.jpg;0;1;0;1.036744;104.6069;190.1225;1.211387;257.6165;-0.001054606
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_817.jpg;0;1;0;1.07405;104.5878;190.0374;1.226307;257.5533;-0.0002735904
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_879.jpg;0;1;0;1.129156;104.5728;189.9703;1.235047;257.5044;-0.0007347494
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_42_951.jpg;0;1;0;1.171093;104.5572;189.9009;1.223561;257.496;-0.0009182162
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_016.jpg;0;1;0;1.239942;104.5407;189.8281;1.234106;257.4859;-0.0008859021
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_079.jpg;0;1;0;1.286627;104.5179;189.7272;1.232642;257.4531;-0.0008808714
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_146.jpg;0;1;0;1.333685;104.5;189.6482;1.238142;257.4239;-0.0008171721
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_216.jpg;0;1;0;1.394652;104.4815;189.5664;1.242069;257.4061;-0.0008335323
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_279.jpg;0;1;0;1.443227;104.4557;189.4532;1.248486;257.3882;-0.0009722654
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_346.jpg;0;1;0;1.489152;104.4356;189.365;1.252533;257.374;-0.0009399758
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_416.jpg;0;1;0;1.551543;104.4149;189.2741;1.255999;257.3637;-0.0009584445
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_481.jpg;0;1;0;1.598896;104.3862;189.1487;1.261617;257.3484;-0.0009815841
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_546.jpg;0;1;0;1.644369;104.364;189.0515;1.264721;257.3386;-0.001032851
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_615.jpg;0;1;0;1.705849;104.3411;188.9515;1.269306;257.3264;-0.001002336
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_680.jpg;-3.001358;1;0;1.752354;104.3084;188.8145;1.270714;257.0711;0.0002236503
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_746.jpg;-5.904351;1;0;1.796672;104.281;188.7093;1.269367;256.559;0.001872051
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_816.jpg;-8.900044;1;0;1.855014;104.2507;188.6022;1.267687;255.7463;-0.00149012
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_880.jpg;-5.748263;1;0;1.899984;104.2073;188.4557;1.272106;254.6681;0.001931979
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_43_945.jpg;-2.904372;1;0;1.94568;104.1735;188.3429;1.278676;254.1439;0.0009698082
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_016.jpg;0;1;0;2.005078;104.1393;188.2272;1.29397;253.9068;8.112918E-05
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_082.jpg;0;1;0;2.049867;104.0928;188.069;1.303402;253.8421;-0.0011111
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_145.jpg;0;1;0;2.09486;104.0571;187.9475;1.301864;253.8256;-0.001191388
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_217.jpg;0;1;0;2.154622;104.0206;187.8233;1.308512;253.8133;-0.001211314
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_283.jpg;0;1;0;2.198171;103.9706;187.6538;1.315048;253.7987;-0.001225675
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_346.jpg;0;1;0;2.242407;103.9323;187.5239;1.313361;253.7871;-0.001253656
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_412.jpg;0;1;0;2.301537;103.8931;187.3913;1.317901;253.7754;-0.001265187
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_483.jpg;0;1;0;2.34513;103.8398;187.2106;1.322704;253.7609;-0.001268192
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_545.jpg;0;1;0;2.388881;103.7988;187.0723;1.325983;253.7487;-0.001292479
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_613.jpg;0;1;0;2.446598;103.7571;186.9313;1.331993;253.7374;-0.001311711
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_681.jpg;0;1;0;2.489252;103.7003;186.7397;1.331756;253.7222;-0.001320304
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_746.jpg;0;1;0;2.533027;103.6569;186.593;1.332576;253.71;-0.001314873
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_815.jpg;0;1;0;2.590083;103.6126;186.4439;1.335869;253.6981;-0.00133788
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_885.jpg;0;1;0;2.632718;103.5524;186.2413;1.342516;253.6823;-0.001389992
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_44_945.jpg;2.947747;1;0;2.67511;103.5075;186.0862;1.346868;253.878;-0.002790063
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_012.jpg;5.90289;1;0;2.730047;103.4643;185.9282;1.338518;254.4064;0.001524535
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_083.jpg;9.070681;1;0;2.770743;103.4121;185.713;1.292659;255.7467;0.06759479
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_146.jpg;11.97769;1;0;2.809339;103.3783;185.5486;1.202235;257.2345;0.1562024
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_212.jpg;14.89244;1;0;2.858693;103.3503;185.3821;1.049833;259.1021;0.2864688
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_284.jpg;13.34074;1;0;2.8953;103.3223;185.1567;0.7662913;261.8506;0.5240151
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_345.jpg;10.39737;1;0;2.935611;103.3058;184.9849;0.5306602;263.6089;0.7053507
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_412.jpg;7.510571;1;0;2.989762;103.2924;184.8104;0.2982612;265.0233;0.8747396
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_484.jpg;4.360075;1;0;3.030602;103.2774;184.5726;0.04568877;266.2915;1.06458
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_547.jpg;1.352119;1;0;3.070002;103.2662;184.3898;359.9536;266.7667;1.111
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_613.jpg;0;1;0;3.120296;103.2543;184.202;0.003657433;266.9014;1.049231
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_683.jpg;0;1;0;3.161091;103.2394;183.9471;0.117602;266.9277;0.9418243
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_747.jpg;0;1;0;3.200414;103.2283;183.7523;0.2528944;266.9216;0.8340194
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_812.jpg;0;1;0;3.252659;103.2172;183.5545;0.4202797;266.9102;0.7010348
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_883.jpg;0;1;0;3.291028;103.202;183.2865;0.6847048;266.8864;0.4959622
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_45_947.jpg;1.520947;1;0;3.343688;103.1905;183.0824;0.9051733;266.8949;0.3338946
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_012.jpg;4.357064;1;0;3.382339;103.1809;182.876;1.115144;267.1982;0.1909566
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_084.jpg;7.346497;1;0;3.420978;103.1734;182.598;1.33682;268.2588;0.05698905
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_150.jpg;10.51027;1;0;3.459181;103.1736;182.3885;1.406973;269.5961;0.002864493
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_212.jpg;10.60601;1;0;3.509143;103.1804;182.1783;1.381791;271.31;0.0270512
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_284.jpg;7.657131;1;0;3.549062;103.1963;181.8961;1.274204;273.3087;0.1160061
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_350.jpg;4.450414;1;0;3.602521;103.2119;181.6824;1.163116;274.405;0.1993886
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_412.jpg;1.633267;1;0;3.642095;103.2294;181.4666;1.049;275.0701;0.2733552
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_479.jpg;0;1;0;3.681403;103.2539;181.1746;0.9362695;275.3394;0.3441873
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_550.jpg;0;1;0;3.719167;103.2731;180.9522;0.8932345;275.3628;0.3793745
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_613.jpg;0;1;0;3.769054;103.2928;180.7271;0.8804286;275.3487;0.3899806
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_679.jpg;0;1;0;3.807381;103.3195;180.4227;0.9053817;275.3148;0.3653463
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_751.jpg;0;1;0;3.844693;103.3398;180.1911;0.9587666;275.2838;0.32615
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_814.jpg;0;1;0;3.894492;103.3602;179.957;1.034833;275.2537;0.2689075
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_879.jpg;1.455803;1;0;3.931566;103.3881;179.6409;1.160098;275.2729;0.1752923
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_46_950.jpg;4.626999;1;0;3.980645;103.4112;179.4015;1.250112;275.5733;0.118966
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_013.jpg;7.611362;1;0;4.017192;103.4382;179.1608;1.315562;276.2978;0.1022363
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_079.jpg;4.768038;1;0;4.053866;103.4787;178.8382;1.32846;277.4722;0.07966895
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_150.jpg;1.772994;1;0;4.092533;103.5116;178.5941;1.324389;278.0616;0.07503487
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_213.jpg;0;1;0;4.142502;103.5452;178.3476;1.330889;278.2828;0.06773812
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_279.jpg;0;1;0;4.179016;103.5913;178.0153;1.361074;278.3309;0.05195711
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_349.jpg;0;1;0;4.21569;103.6264;177.7633;1.398457;278.3112;0.02778463
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_415.jpg;0;1;0;4.264258;103.662;177.5091;1.439298;278.2809;-0.001842077
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_479.jpg;0;1;0;4.300253;103.7107;177.1668;1.492647;278.2558;-0.002489188
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_549.jpg;0;1;0;4.338027;103.7472;176.9084;1.479922;278.231;-0.001428967
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_615.jpg;0;1;0;4.387286;103.7838;176.6478;1.466301;278.2004;-0.001308416
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_679.jpg;0;1;0;4.423147;103.8329;176.2966;1.470788;278.1598;-0.001330985
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_748.jpg;0;1;0;4.458903;103.8699;176.0304;1.487878;278.1291;-0.001332249
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_814.jpg;0;1;0;4.506423;103.907;175.7623;1.494877;278.1013;-0.001524845
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_879.jpg;0;1;0;4.543158;103.9566;175.4015;1.494666;278.0549;-0.00133673
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_47_949.jpg;0;1;0;4.578636;103.994;175.1284;1.497235;278.0211;-0.001818745
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_014.jpg;0;1;0;4.626341;104.0316;174.8532;1.494529;277.9886;-0.001368524
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_079.jpg;0;1;0;4.661442;104.0819;174.4828;1.503935;277.9431;-0.001320082
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_150.jpg;1.511591;1;0;4.697203;104.12;174.2029;1.494364;277.9623;-0.001909347
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_217.jpg;4.65561;1;0;4.743777;104.1598;173.9209;1.493077;278.214;-0.002160147
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_279.jpg;7.534575;1;0;4.777745;104.2182;173.5431;1.456301;279.1072;0.0359666
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_349.jpg;10.51507;1;0;4.811463;104.2679;173.2595;1.370514;280.2375;0.1174092
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_417.jpg;13.65309;1;0;4.855098;104.3245;172.9768;1.197578;281.7922;0.2529212
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_479.jpg;13.61681;1;0;4.884449;104.413;172.6025;0.8336682;284.3696;0.5451341
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_546.jpg;10.63934;1;0;4.914817;104.4883;172.3235;0.4820296;286.1857;0.819923
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_616.jpg;7.524349;1;0;4.956087;104.5705;172.0455;0.08515553;287.692;1.118263
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_680.jpg;10.41433;1;0;4.982544;104.6886;171.6708;359.7861;289.1958;1.328348
